label,sample_idx,route_idx,lat,lng,candidate_count,rank1_way_id,rank1_highway,rank1_bicycle,rank1_access,rank1_oneway,rank1_name,rank1_dist_m,rank2_way_id,rank2_highway,rank2_bicycle,rank2_access,rank2_oneway,rank2_name,rank2_dist_m,match_margin_m,match_ambiguous_2m,pair_local_angle_deg,pair_shared_node,pair_pattern,filtered_candidate_count,filtered_rank1_way_id,filtered_rank1_highway,filtered_rank1_dist_m,filtered_rank2_way_id,filtered_rank2_highway,filtered_rank2_dist_m,filtered_margin_m,filtered_ambiguous_2m,ambiguity_changed_2m
千葉→幕張本郷,22,25,35.63246,140.11244,282,23052404,trunk,,,yes,国道126号,0.657,400848983,trunk,,,,国道126号,4.338,3.682,False,28.6,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,0.657,400848983,trunk,4.338,3.682,False,False
千葉→幕張本郷,23,26,35.63407,140.11198,282,23052404,trunk,,,yes,国道126号,1.854,22961575,trunk,,,yes,国道126号,9.243,7.39,False,1.7,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,1.854,22961575,trunk,9.243,7.39,False,False
千葉→幕張本郷,24,27,35.6346,140.11174,282,23052404,trunk,,,yes,国道126号,2.931,22961575,trunk,,,yes,国道126号,7.975,5.044,False,1.4,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,2.931,22961575,trunk,7.975,5.044,False,False
千葉→幕張本郷,25,28,35.63547,140.11105,282,23052404,trunk,,,yes,国道126号,1.322,22961576,tertiary,,,,,7.37,6.049,False,21.9,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,1.322,22961576,tertiary,7.37,6.049,False,False
千葉→幕張本郷,26,29,35.63694,140.10934,282,652775513,trunk,,,yes,国道126号,1.166,1066868407,trunk,,,,国道126号,1.449,0.283,True,85.5,True,(c) 交差点付近の交差・接続way,156,652775513,trunk,1.166,1066868407,trunk,1.449,0.283,True,False
千葉→幕張本郷,27,30,35.6392,140.10641,282,176181810,primary,,,,穴川天戸線,0.93,1275353170,steps,,,,,9.281,8.351,False,2.4,False,(b) 車道と並走する歩道・自転車道,156,176181810,primary,0.93,1545996542,primary,18.901,17.971,False,False
千葉→幕張本郷,28,32,35.63957,140.10505,282,176181803,secondary,,,,稲毛停車場穴川線,1.149,193838554,residential,,,,,5.354,4.205,False,85.3,True,(c) 交差点付近の交差・接続way,156,176181803,secondary,1.149,193838554,residential,5.354,4.205,False,False
千葉→幕張本郷,29,33,35.63962,140.10409,282,232894835,service,,,,,0.622,176181803,secondary,,,,稲毛停車場穴川線,0.712,0.09,True,88.3,True,(c) 交差点付近の交差・接続way,156,232894835,service,0.622,176181803,secondary,0.712,0.09,True,False
千葉→幕張本郷,30,34,35.63949,140.10172,282,176181803,secondary,,,,稲毛停車場穴川線,1.117,178600354,tertiary,,,,,1.71,0.592,True,89.0,True,(c) 交差点付近の交差・接続way,156,176181803,secondary,1.117,178600354,tertiary,1.71,0.592,True,False
千葉→幕張本郷,31,35,35.6388,140.09682,282,176181803,secondary,,,,稲毛停車場穴川線,1.251,144532234,unclassified,,,,,5.38,4.129,False,89.3,True,(c) 交差点付近の交差・接続way,156,176181803,secondary,1.251,144532234,unclassified,5.38,4.129,False,False
千葉→幕張本郷,32,36,35.63832,140.09347,282,1545996537,tertiary,,,,放医研通り,0.345,176181803,secondary,,,,稲毛停車場穴川線,1.017,0.672,True,68.8,True,(c) 交差点付近の交差・接続way,156,1545996537,tertiary,0.345,176181803,secondary,1.017,0.672,True,False
千葉→幕張本郷,33,37,35.64812,140.08627,282,22962353,tertiary,,,,小仲台坂通り,0.556,1545996530,tertiary,,,yes,,9.089,8.533,False,76.0,True,(c) 交差点付近の交差・接続way,156,22962353,tertiary,0.556,1545996530,tertiary,9.089,8.533,False,False
千葉→幕張本郷,34,39,35.64739,140.08533,282,142225531,footway,,,,,0.596,1545996530,tertiary,,,yes,,6.594,5.998,False,0.1,False,(b) 車道と並走する歩道・自転車道,156,1545996530,tertiary,6.594,61894287,tertiary,51.76,45.166,False,False
千葉→幕張本郷,35,40,35.64628,140.08398,282,176443607,residential,,,,,0.04,142225531,footway,,,,,1.399,1.359,True,55.2,False,(c) 交差点付近の交差・接続way,156,176443607,residential,0.04,176443609,residential,6.486,6.446,False,True
千葉→幕張本郷,36,41,35.64694,140.08385,282,176443607,residential,,,,,1.17,142259721,footway,,,,,1.171,0.001,True,56.7,False,(c) 交差点付近の交差・接続way,156,176443607,residential,1.17,142268720,residential,3.487,2.317,False,True
千葉→幕張本郷,37,42,35.64746,140.08364,282,142268720,residential,,,,,1.759,1280925031,steps,,,,,44.589,42.831,False,72.6,True,(c) 交差点付近の交差・接続way,156,142268720,residential,1.759,162096538,tertiary,47.071,45.313,False,False
千葉→幕張本郷,38,43,35.64794,140.08327,282,142268720,residential,,,,,0.513,162096538,tertiary,,,,,15.594,15.081,False,89.9,True,(c) 交差点付近の交差・接続way,156,142268720,residential,0.513,162096538,tertiary,15.594,15.081,False,False
千葉→幕張本郷,39,44,35.64831,140.08289,282,142268720,residential,,,,,0.686,1545985649,tertiary,,,,検見川町花園町線,50.449,49.763,False,87.6,False,(c) 交差点付近の交差・接続way,156,142268720,residential,0.686,1545985649,tertiary,50.449,49.763,False,False
千葉→幕張本郷,40,45,35.64859,140.0825,282,1545985649,tertiary,,,,検見川町花園町線,3.62,142268720,residential,,,,,4.623,1.004,True,3.3,False,(d) その他,156,1545985649,tertiary,3.62,142268720,residential,4.623,1.004,True,False
千葉→幕張本郷,41,46,35.64884,140.08195,282,762649841,residential,,,,,0.251,142268708,residential,,,,,1.477,1.226,True,89.4,True,(c) 交差点付近の交差・接続way,156,762649841,residential,0.251,142268708,residential,1.477,1.226,True,False
千葉→幕張本郷,42,47,35.64903,140.08095,282,142268708,residential,,,,,1.034,142268702,residential,,,,,19.373,18.339,False,26.7,True,(c) 交差点付近の交差・接続way,156,142268708,residential,1.034,142268702,residential,19.373,18.339,False,False
千葉→幕張本郷,43,49,35.64894,140.0806,282,142268702,residential,,,,,2.338,1494455755,track,,,,,18.412,16.074,False,89.1,True,(c) 交差点付近の交差・接続way,156,142268702,residential,2.338,1494455755,track,18.412,16.074,False,False
千葉→幕張本郷,44,50,35.64886,140.0796,282,142268702,residential,,,,,0.006,762649858,residential,,,,,0.467,0.462,True,81.6,True,(c) 交差点付近の交差・接続way,156,142268702,residential,0.006,762649858,residential,0.467,0.462,True,False
千葉→幕張本郷,45,51,35.64886,140.07847,282,142268702,residential,,,,,0.371,142268736,residential,,,,,1.38,1.009,True,89.2,True,(c) 交差点付近の交差・接続way,156,142268702,residential,0.371,142268736,residential,1.38,1.009,True,False
千葉→幕張本郷,46,53,35.64915,140.07673,282,142268688,residential,,,,,0.444,142268692,residential,,,,,1.344,0.9,True,89.3,True,(c) 交差点付近の交差・接続way,156,142268688,residential,0.444,142268692,residential,1.344,0.9,True,False
千葉→幕張本郷,47,54,35.64964,140.07413,282,142268692,residential,,,,,0.626,142268716,residential,,,,,2.278,1.652,True,18.0,True,(c) 交差点付近の交差・接続way,156,142268692,residential,0.626,142268716,residential,2.278,1.652,True,False
千葉→幕張本郷,48,56,35.65152,140.06937,282,139813893,unclassified,,,,,0.156,139653293,unclassified,,,,,0.324,0.168,True,77.7,True,(c) 交差点付近の交差・接続way,156,139813893,unclassified,0.156,139653293,unclassified,0.324,0.168,True,False
千葉→幕張本郷,49,58,35.6522,140.06794,282,139815679,residential,,,,,0.097,139815669,residential,,,,,1.057,0.959,True,88.4,True,(c) 交差点付近の交差・接続way,156,139815679,residential,0.097,139815669,residential,1.057,0.959,True,False
千葉→幕張本郷,50,60,35.65275,140.0663,282,176913203,footway,,,,,0.493,312441870,footway,,,,,1.071,0.578,True,87.3,True,(c) 交差点付近の交差・接続way,156,140120609,residential,12.134,261647675,residential,46.883,34.748,False,True
千葉→幕張本郷,51,62,35.65273,140.06544,282,312441870,footway,,,,,0.141,1410024945,tertiary,,,,,2.807,2.665,False,84.5,True,(c) 交差点付近の交差・接続way,156,1410024945,tertiary,2.807,148654084,service,16.564,13.757,False,False
千葉→幕張本郷,52,64,35.65337,140.06542,282,232975632,unclassified,,,,,1.592,232975633,residential,,,,,2.535,0.942,True,75.0,True,(c) 交差点付近の交差・接続way,156,232975632,unclassified,1.592,232975633,residential,2.535,0.942,True,False
千葉→幕張本郷,53,65,35.65333,140.06497,282,232975633,residential,,,,,0.873,232975631,residential,,,,,2.323,1.45,True,66.6,True,(c) 交差点付近の交差・接続way,156,232975633,residential,0.873,232975631,residential,2.323,1.45,True,False
千葉→幕張本郷,54,66,35.65338,140.06439,282,232975633,residential,,,,,1.885,232975637,residential,,,,,8.744,6.859,False,75.5,True,(c) 交差点付近の交差・接続way,156,232975633,residential,1.885,232975637,residential,8.744,6.859,False,False
千葉→幕張本郷,55,68,35.65405,140.06395,282,232975633,residential,,,,,0.763,232975638,residential,,,,,12.17,11.407,False,64.3,False,(c) 交差点付近の交差・接続way,156,232975633,residential,0.763,232975638,residential,12.17,11.407,False,False
千葉→幕張本郷,56,70,35.6548,140.06354,282,354213977,unclassified,,,,,0.818,232975641,residential,,,,,1.449,0.632,True,87.0,True,(c) 交差点付近の交差・接続way,156,354213977,unclassified,0.818,232975641,residential,1.449,0.632,True,False
千葉→幕張本郷,57,72,35.6552,140.06362,282,1328740625,cycleway,designated,,,Hanamigawa Cycling Road,0.144,438970764,footway,designated,,,,0.321,0.177,True,14.2,True,(c) 交差点付近の交差・接続way,156,1328740625,cycleway,0.144,438970764,footway,0.321,0.177,True,False
千葉→幕張本郷,58,75,35.65555,140.06387,282,1328740627,cycleway,designated,,,Hanamigawa Cycling Road,0.336,1328740626,cycleway,designated,,,Hanamigawa Cycling Road,10.556,10.22,False,16.0,True,(c) 交差点付近の交差・接続way,156,1328740627,cycleway,0.336,1328740626,cycleway,10.556,10.22,False,False
千葉→幕張本郷,59,76,35.65605,140.06392,282,1328740627,cycleway,designated,,,Hanamigawa Cycling Road,0.356,215847533,unclassified,,,,,32.068,31.712,False,67.3,False,(c) 交差点付近の交差・接続way,156,1328740627,cycleway,0.356,215847533,unclassified,32.068,31.712,False,False
千葉→幕張本郷,60,78,35.65663,140.06335,282,215847591,track,,,,,0.051,140120618,unclassified,,,,,1.276,1.225,True,89.7,True,(c) 交差点付近の交差・接続way,156,215847591,track,0.051,140120618,unclassified,1.276,1.225,True,False
千葉→幕張本郷,61,80,35.65644,140.06299,282,140120585,unclassified,,,,,0.409,140120618,unclassified,,,,,17.735,17.326,False,89.6,True,(c) 交差点付近の交差・接続way,156,140120585,unclassified,0.409,140120618,unclassified,17.735,17.326,False,False
千葉→幕張本郷,62,83,35.65602,140.06282,282,22762849,unclassified,,,,,1.012,140120585,unclassified,,,,,4.14,3.128,False,81.6,False,(c) 交差点付近の交差・接続way,156,22762849,unclassified,1.012,140120585,unclassified,4.14,3.128,False,False
千葉→幕張本郷,63,85,35.6559,140.06241,282,219629137,residential,,,,,0.28,22762849,unclassified,,,,,29.786,29.506,False,1.2,False,(d) その他,156,219629137,residential,0.28,22762849,unclassified,29.786,29.506,False,False
千葉→幕張本郷,64,88,35.65594,140.06193,282,219629137,residential,,,,,0.012,470866656,service,,,,,10.936,10.924,False,86.9,True,(c) 交差点付近の交差・接続way,156,219629137,residential,0.012,470866656,service,10.936,10.924,False,False
千葉→幕張本郷,65,89,35.65598,140.06121,282,219629137,residential,,,,,0.478,142222808,residential,,,,,2.232,1.754,True,75.4,True,(c) 交差点付近の交差・接続way,156,219629137,residential,0.478,142222808,residential,2.232,1.754,True,False
千葉→幕張本郷,66,90,35.65647,140.06135,282,142222808,residential,,,,,0.121,142222813,residential,,,,,1.324,1.204,True,81.6,True,(c) 交差点付近の交差・接続way,156,142222808,residential,0.121,142222813,residential,1.324,1.204,True,False
千葉→幕張本郷,67,91,35.65667,140.06068,282,173717935,residential,,,,,1.024,142222813,residential,,,,,1.043,0.019,True,77.9,True,(c) 交差点付近の交差・接続way,156,173717935,residential,1.024,142222813,residential,1.043,0.019,True,False
千葉→幕張本郷,68,94,35.65702,140.06007,282,372779290,service,,,,,0.588,142222805,service,,,,,0.941,0.353,True,89.9,True,(c) 交差点付近の交差・接続way,156,372779290,service,0.588,142222805,service,0.941,0.353,True,False
千葉→幕張本郷,69,96,35.65746,140.06003,282,142222805,service,,,,,0.379,372777838,footway,,,,,2.633,2.254,False,9.2,False,(b) 車道と並走する歩道・自転車道,156,142222805,service,0.379,22762849,unclassified,41.408,41.03,False,False
千葉→幕張本郷,70,97,35.6576,140.05961,282,142222805,service,,,,,0.146,372777838,footway,,,,,35.092,34.946,False,11.9,False,(b) 車道と並走する歩道・自転車道,156,142222805,service,0.146,142222816,residential,39.536,39.39,False,False
千葉→幕張本郷,71,99,35.65799,140.05919,282,312413970,residential,,,yes,,0.392,739680056,service,,,,,4.29,3.898,False,87.8,True,(c) 交差点付近の交差・接続way,156,312413970,residential,0.392,739680056,service,4.29,3.898,False,False
千葉→幕張本郷,72,100,35.65831,140.05851,282,312413970,residential,,,yes,,0.252,142222828,service,,,,,2.662,2.41,False,77.7,True,(c) 交差点付近の交差・接続way,156,312413970,residential,0.252,142222828,service,2.662,2.41,False,False
千葉→幕張本郷,73,101,35.65842,140.05803,282,312413970,residential,,,yes,,0.714,142222825,footway,,,,,1.166,0.452,True,72.3,True,(c) 交差点付近の交差・接続way,156,312413970,residential,0.714,142222828,service,38.828,38.114,False,True
千葉→幕張本郷,74,104,35.65882,140.05761,282,142222825,footway,,,,,0.387,312413970,residential,,,yes,,43.278,42.891,False,14.7,True,(b) 車道と並走する歩道・自転車道,156,312413970,residential,43.278,22763288,secondary,59.042,15.764,False,False
千葉→幕張本郷,75,106,35.6591,140.05705,282,142222825,footway,,,,,0.439,22763288,secondary,,,,幕張停車場線,0.516,0.077,True,80.0,True,(c) 交差点付近の交差・接続way,156,22763288,secondary,0.516,142222817,residential,13.52,13.004,False,True
千葉→幕張本郷,76,108,35.65934,140.05664,282,142222817,residential,,,yes,,1.638,142222832,residential,,,,,20.287,18.649,False,42.4,True,(c) 交差点付近の交差・接続way,156,142222817,residential,1.638,142222832,residential,20.287,18.649,False,False
千葉→幕張本郷,77,111,35.65988,140.05621,282,142222832,residential,,,,,1.678,142222803,residential,,,,,37.922,36.244,False,47.3,True,(c) 交差点付近の交差・接続way,156,142222832,residential,1.678,142222803,residential,37.922,36.244,False,False
千葉→幕張本郷,78,112,35.66027,140.05599,282,142222832,residential,,,,,0.557,142222803,residential,,,,,6.032,5.475,False,31.1,True,(c) 交差点付近の交差・接続way,156,142222832,residential,0.557,142222803,residential,6.032,5.475,False,False
千葉→幕張本郷,79,113,35.66072,140.05572,282,142222832,residential,,,,,1.215,1086646724,footway,,,,,33.194,31.979,False,11.4,False,(b) 車道と並走する歩道・自転車道,156,142222832,residential,1.215,142222807,service,36.213,34.998,False,False
千葉→幕張本郷,80,114,35.66103,140.05537,282,142222832,residential,,,,,0.184,312413966,unclassified,,,,,1.044,0.86,True,87.5,True,(c) 交差点付近の交差・接続way,156,142222832,residential,0.184,312413966,unclassified,1.044,0.86,True,False
千葉→幕張本郷,81,116,35.66179,140.05488,282,209024338,residential,,,,,0.252,175828538,primary,,,yes,実籾街道,75.94,75.688,False,89.1,False,(c) 交差点付近の交差・接続way,156,209024338,residential,0.252,175828538,primary,75.94,75.688,False,False
千葉→幕張本郷,82,117,35.66379,140.05254,282,194093217,residential,,,,,2.723,1283620830,unclassified,,,yes,,14.148,11.426,False,1.9,True,(c) 交差点付近の交差・接続way,156,194093217,residential,2.723,1283620830,unclassified,14.148,11.426,False,False
千葉→幕張本郷,83,120,35.66385,140.05217,282,194093231,service,,,,,1.969,1283620830,unclassified,,,yes,,6.778,4.809,False,87.7,True,(c) 交差点付近の交差・接続way,156,194093231,service,1.969,1283620830,unclassified,6.778,4.809,False,False
千葉→幕張本郷,84,122,35.66394,140.05166,282,194093231,service,,,,,0.813,194093235,service,,,,,1.189,0.376,True,82.3,True,(c) 交差点付近の交差・接続way,156,194093231,service,0.813,194093235,service,1.189,0.376,True,False
千葉→幕張本郷,85,124,35.6644,140.05169,282,194093227,residential,,,,,1.218,194093231,service,,,,,43.995,42.777,False,84.2,True,(c) 交差点付近の交差・接続way,156,194093227,residential,1.218,194093231,service,43.995,42.777,False,False
千葉→幕張本郷,86,125,35.66555,140.05035,282,194093227,residential,,,,,0.777,151811151,residential,,,,,4.172,3.396,False,70.9,True,(c) 交差点付近の交差・接続way,156,194093227,residential,0.777,151811151,residential,4.172,3.396,False,False
千葉→幕張本郷,87,126,35.66588,140.0499,282,194093227,residential,,,,,1.003,151808574,unclassified,,,,,31.527,30.524,False,82.8,True,(c) 交差点付近の交差・接続way,156,194093227,residential,1.003,151808574,unclassified,31.527,30.524,False,False
千葉→幕張本郷,88,127,35.66563,140.04937,282,194093227,residential,,,,,0.437,151808574,unclassified,,,,,23.081,22.644,False,0.9,True,(c) 交差点付近の交差・接続way,156,194093227,residential,0.437,151808574,unclassified,23.081,22.644,False,False
千葉→幕張本郷,89,129,35.66496,140.04776,282,151811151,residential,,,,,0.819,151808574,unclassified,,,,,4.415,3.597,False,70.7,True,(c) 交差点付近の交差・接続way,156,151811151,residential,0.819,151808574,unclassified,4.415,3.597,False,False
千葉→幕張本郷,90,130,35.66532,140.0472,282,151811151,residential,,,,,0.051,270039222,tertiary,,,,,1.019,0.968,True,54.1,True,(c) 交差点付近の交差・接続way,156,151811151,residential,0.051,270039222,tertiary,1.019,0.968,True,False
千葉→幕張本郷,91,131,35.66622,140.04704,282,208926175,residential,,,,,0.25,270039222,tertiary,,,,,1.617,1.367,True,74.4,True,(c) 交差点付近の交差・接続way,156,208926175,residential,0.25,270039222,tertiary,1.617,1.367,True,False
千葉→幕張本郷,92,132,35.66688,140.04659,282,208926181,residential,,,,,1.042,270039222,tertiary,,,,,2.28,1.238,True,87.9,True,(c) 交差点付近の交差・接続way,156,208926181,residential,1.042,270039222,tertiary,2.28,1.238,True,False
千葉→幕張本郷,93,133,35.66728,140.04608,282,141626539,tertiary,,,,,0.289,270039222,tertiary,,,,,1.07,0.78,True,89.9,True,(c) 交差点付近の交差・接続way,156,141626539,tertiary,0.289,270039222,tertiary,1.07,0.78,True,False
千葉→幕張本郷,94,134,35.67089,140.04181,282,151808598,unclassified,,,,,0.778,270039222,tertiary,,,,,1.171,0.393,True,88.5,True,(c) 交差点付近の交差・接続way,156,151808598,unclassified,0.778,270039222,tertiary,1.171,0.393,True,False
千葉→幕張本郷,95,135,35.67176,140.04293,282,151808574,unclassified,,,,,1.139,151808598,unclassified,,,,,2.825,1.685,True,89.9,True,(c) 交差点付近の交差・接続way,156,151808574,unclassified,1.139,151808598,unclassified,2.825,1.685,True,False
千葉→幕張本郷,96,136,35.6721,140.04245,282,151808609,unclassified,,,yes,,2.179,352689942,footway,,,,,5.784,3.605,False,48.7,False,(c) 交差点付近の交差・接続way,156,151808609,unclassified,2.179,140120603,tertiary,11.357,9.178,False,False
千葉→幕張本郷,97,139,35.67235,140.04207,282,151808575,pedestrian,,,,,5.762,1083425463,footway,,,,,5.877,0.115,True,89.5,False,(c) 交差点付近の交差・接続way,156,387938699,service,13.659,387938690,service,15.224,1.565,True,False
