label,sample_idx,route_idx,lat,lng,candidate_count,node_rank1_way_id,node_rank1_group,rank1_way_id,rank1_group,rank1_highway,rank1_oneway,rank1_name,rank1_bicycle,rank1_dist_m,rank2_way_id,rank2_highway,rank2_oneway,rank2_dist_m,match_margin_m,match_ambiguous,rank1_is_nonroad,rank1_bicycle_exempt,rank1_excluded,filt_rank1_way_id,filt_rank1_group,filt_rank1_highway,filt_rank1_oneway,filt_rank1_name,filt_rank1_dist_m,filt_fallback_used,switched,oneway_violation_baseline,oneway_confidence_baseline,oneway_misaligned_baseline,oneway_violation_filtered,oneway_confidence_filtered,oneway_misaligned_filtered,violation_changed,diag_angle_baseline_deg,diag_angle_filtered_deg
千葉→幕張本郷,30,34,35.63949,140.10172,278,176181803,,176181803,,secondary,,稲毛停車場穴川線,,1.117,178600354,tertiary,,1.71,0.592,True,False,False,False,176181803,,secondary,,稲毛停車場穴川線,1.117,False,False,False,0.0,False,False,0.0,False,False,178.2,178.2
千葉→幕張本郷,31,35,35.6388,140.09682,278,144532234,,176181803,,secondary,,稲毛停車場穴川線,,1.251,144532234,unclassified,,5.38,4.129,False,False,False,False,176181803,,secondary,,稲毛停車場穴川線,1.251,False,False,False,0.0,False,False,0.0,False,False,176.6,176.6
千葉→幕張本郷,32,36,35.63832,140.09347,278,176181803,,1409472286,,tertiary,,放医研通り,,0.504,176181803,secondary,,1.446,0.942,True,False,False,False,1409472286,,tertiary,,放医研通り,0.504,False,False,False,0.0,False,False,0.0,False,False,172.1,172.1
千葉→幕張本郷,33,37,35.64812,140.08627,278,22962353,,22962353,,tertiary,,小仲台坂通り,,0.556,162096522,tertiary,yes,9.089,8.533,False,False,False,False,22962353,,tertiary,,小仲台坂通り,0.556,False,False,False,0.0,False,False,0.0,False,False,179.0,179.0
千葉→幕張本郷,34,39,35.64739,140.08533,278,142225531,,142225531,,footway,,,,0.596,162096522,tertiary,yes,6.594,5.998,False,True,False,True,162096522,,tertiary,yes,,6.594,False,True,False,0.0,False,False,0.0,False,False,12.1,21.7
千葉→幕張本郷,35,40,35.64628,140.08398,278,176443607,,176443607,,residential,,,,0.04,142225531,footway,,1.399,1.359,True,False,False,False,176443607,,residential,,,0.04,False,False,False,0.0,True,False,0.0,True,False,85.4,85.4
千葉→幕張本郷,36,41,35.64694,140.08385,278,142268720,,176443607,,residential,,,,1.17,142259721,footway,,1.171,0.001,True,False,False,False,176443607,,residential,,,1.17,False,False,False,0.0,False,False,0.0,False,False,176.2,176.2
千葉→幕張本郷,37,42,35.64746,140.08364,278,142268720,,142268720,,residential,,,,1.759,1280925031,steps,,44.589,42.831,False,False,False,False,142268720,,residential,,,1.759,False,False,False,0.0,False,False,0.0,False,False,150.0,150.0
千葉→幕張本郷,38,43,35.64794,140.08327,278,142268720,,142268720,,residential,,,,0.513,162096538,tertiary,,15.594,15.081,False,False,False,False,142268720,,residential,,,0.513,False,False,False,0.0,False,False,0.0,False,False,161.4,161.4
千葉→幕張本郷,39,44,35.64831,140.08289,278,142268720,,142268720,,residential,,,,2.208,139653292,tertiary,,51.244,49.036,False,False,False,False,142268720,,residential,,,2.208,False,False,False,0.0,False,False,0.0,False,False,169.8,169.8
千葉→幕張本郷,40,45,35.64859,140.0825,278,142268720,,142268720,,residential,,,,3.561,139653292,tertiary,,4.312,0.751,True,False,False,False,142268720,,residential,,,3.561,False,False,False,0.0,False,False,0.0,False,False,179.5,179.5
千葉→幕張本郷,41,46,35.64884,140.08195,278,142268708,,142268708,,residential,,,,0.458,762649841,residential,,0.788,0.329,True,False,False,False,142268708,,residential,,,0.458,False,False,False,0.0,False,False,0.0,False,False,19.2,19.2
千葉→幕張本郷,42,47,35.64903,140.08095,278,142268708,,142268708,,residential,,,,1.034,142268702,residential,,19.373,18.339,False,False,False,False,142268708,,residential,,,1.034,False,False,False,0.0,False,False,0.0,False,False,30.8,30.8
千葉→幕張本郷,43,49,35.64894,140.0806,278,142268702,,142268702,,residential,,,,2.338,1494455755,track,,18.412,16.074,False,False,False,False,142268702,,residential,,,2.338,False,False,False,0.0,False,False,0.0,False,False,167.3,167.3
千葉→幕張本郷,44,50,35.64886,140.0796,278,142268702,,142268702,,residential,,,,0.006,762649858,residential,,0.467,0.462,True,False,False,False,142268702,,residential,,,0.006,False,False,False,0.0,False,False,0.0,False,False,172.3,172.3
千葉→幕張本郷,45,51,35.64886,140.07847,278,142268702,,142268702,,residential,,,,0.371,142268736,residential,,1.38,1.009,True,False,False,False,142268702,,residential,,,0.371,False,False,False,0.0,False,False,0.0,False,False,179.8,179.8
千葉→幕張本郷,46,53,35.64915,140.07673,278,142268688,,142268688,,residential,,,,0.444,142268692,residential,,1.344,0.9,True,False,False,False,142268688,,residential,,,0.444,False,False,False,0.0,True,False,0.0,True,False,89.6,89.6
千葉→幕張本郷,47,54,35.64964,140.07413,278,142268692,,142268692,,residential,,,,0.626,142268726,residential,,2.278,1.652,True,False,False,False,142268692,,residential,,,0.626,False,False,False,0.0,False,False,0.0,False,False,8.9,8.9
千葉→幕張本郷,48,56,35.65152,140.06937,278,139653293,,139813893,,unclassified,,,,0.156,139653293,unclassified,,0.324,0.168,True,False,False,False,139813893,,unclassified,,,0.156,False,False,False,0.0,False,False,0.0,False,False,178.4,178.4
千葉→幕張本郷,49,58,35.6522,140.06794,278,139815669,,139815679,,residential,,,,0.097,139815669,residential,,1.057,0.959,True,False,False,False,139815679,,residential,,,0.097,False,False,False,0.0,False,False,0.0,False,False,167.9,167.9
千葉→幕張本郷,50,60,35.65275,140.0663,278,176913203,,176913203,,footway,,,,0.493,312441870,footway,,1.071,0.578,True,True,False,True,140120609,,residential,,,12.134,False,True,False,0.0,False,False,0.0,False,False,171.5,178.1
千葉→幕張本郷,51,62,35.65273,140.06544,278,312441870,,312441870,,footway,,,,0.141,1410024945,tertiary,,2.807,2.665,False,True,False,True,1410024945,,tertiary,,,2.807,False,True,False,0.0,False,False,0.0,True,False,58.0,89.9
千葉→幕張本郷,52,64,35.65337,140.06542,278,232975632,,232975632,,unclassified,,,,1.592,232975633,residential,,2.535,0.942,True,False,False,False,232975632,,unclassified,,,1.592,False,False,False,0.0,True,False,0.0,True,False,68.8,68.8
千葉→幕張本郷,53,65,35.65333,140.06497,278,232975631,,232975633,,residential,,,,0.873,232975631,residential,,2.323,1.45,True,False,False,False,232975633,,residential,,,0.873,False,False,False,0.0,False,False,0.0,False,False,160.0,160.0
千葉→幕張本郷,54,66,35.65338,140.06439,278,232975633,,232975633,,residential,,,,1.885,232975637,residential,,8.744,6.859,False,False,False,False,232975633,,residential,,,1.885,False,False,False,0.0,False,False,0.0,False,False,171.9,171.9
千葉→幕張本郷,55,68,35.65405,140.06395,278,232975633,,232975633,,residential,,,,0.763,232975638,residential,,12.17,11.407,False,False,False,False,232975633,,residential,,,0.763,False,False,False,0.0,False,False,0.0,False,False,131.4,131.4
千葉→幕張本郷,56,70,35.6548,140.06354,278,232975641,,354213977,,unclassified,,,,0.818,232975641,residential,,1.449,0.632,True,False,False,False,354213977,,unclassified,,,0.818,False,False,False,0.0,False,False,0.0,False,False,3.4,3.4
千葉→幕張本郷,57,72,35.6552,140.06362,278,1328740625,,1328740625,,cycleway,,Hanamigawa Cycling Road,designated,0.144,438970764,footway,,0.321,0.177,True,False,False,False,1328740625,,cycleway,,Hanamigawa Cycling Road,0.144,False,False,False,0.0,False,False,0.0,False,False,4.8,4.8
千葉→幕張本郷,58,75,35.65555,140.06387,278,1328740627,,1328740627,,cycleway,,Hanamigawa Cycling Road,designated,0.336,1328740626,cycleway,,10.556,10.22,False,False,False,False,1328740627,,cycleway,,Hanamigawa Cycling Road,0.336,False,False,False,0.0,False,False,0.0,False,False,7.0,7.0
千葉→幕張本郷,59,76,35.65605,140.06392,278,1328740627,,1328740627,,cycleway,,Hanamigawa Cycling Road,designated,0.356,215847533,unclassified,,32.068,31.712,False,False,False,False,1328740627,,cycleway,,Hanamigawa Cycling Road,0.356,False,False,False,0.0,False,False,0.0,False,False,1.8,1.8
千葉→幕張本郷,60,78,35.65663,140.06335,278,140120618,,215847591,,track,,,,0.051,140120618,unclassified,,1.276,1.225,True,False,False,False,215847591,,track,,,0.051,False,False,False,0.0,True,False,0.0,True,False,82.0,82.0
千葉→幕張本郷,61,80,35.65644,140.06299,278,140120585,,140120585,,unclassified,,,,0.409,140120618,unclassified,,17.735,17.326,False,False,False,False,140120585,,unclassified,,,0.409,False,False,False,0.0,False,False,0.0,False,False,154.1,154.1
千葉→幕張本郷,62,83,35.65602,140.06282,278,22762849,,22762849,,unclassified,,,,1.012,140120585,unclassified,,4.14,3.128,False,False,False,False,22762849,,unclassified,,,1.012,False,False,False,0.0,True,False,0.0,True,False,101.2,101.2
千葉→幕張本郷,63,85,35.6559,140.06241,278,219629137,,219629137,,residential,,,,0.28,22762849,unclassified,,29.786,29.506,False,False,False,False,219629137,,residential,,,0.28,False,False,False,0.0,False,False,0.0,False,False,12.9,12.9
千葉→幕張本郷,64,88,35.65594,140.06193,278,219629137,,219629137,,residential,,,,0.012,470866656,service,,10.936,10.924,False,False,False,False,219629137,,residential,,,0.012,False,False,False,0.0,False,False,0.0,False,False,31.3,31.3
千葉→幕張本郷,65,89,35.65598,140.06121,278,142222808,,219629137,,residential,,,,0.478,142222808,residential,,2.232,1.754,True,False,False,False,219629137,,residential,,,0.478,False,False,False,0.0,False,False,0.0,False,False,7.3,7.3
千葉→幕張本郷,66,90,35.65647,140.06135,278,142222808,,142222808,,residential,,,,0.121,142222813,residential,,1.324,1.204,True,False,False,False,142222808,,residential,,,0.121,False,False,False,0.0,True,False,0.0,True,False,108.1,108.1
千葉→幕張本郷,67,91,35.65667,140.06068,278,142222813,,173717935,,residential,,,,1.024,142222813,residential,,1.043,0.019,True,False,False,False,173717935,,residential,,,1.024,False,False,False,0.0,True,False,0.0,True,False,108.6,108.6
千葉→幕張本郷,68,94,35.65702,140.06007,278,142222805,,372779290,,service,,,,0.588,142222805,service,,0.941,0.353,True,False,False,False,372779290,,service,,,0.588,False,False,False,0.0,False,False,0.0,False,False,25.5,25.5
千葉→幕張本郷,69,96,35.65746,140.06003,278,142222805,,142222805,,service,,,,0.379,372777838,footway,,2.633,2.254,False,False,False,False,142222805,,service,,,0.379,False,False,False,0.0,False,False,0.0,False,False,6.7,6.7
千葉→幕張本郷,70,97,35.6576,140.05961,278,142222805,,142222805,,service,,,,0.146,372777838,footway,,35.092,34.946,False,False,False,False,142222805,,service,,,0.146,False,False,False,0.0,False,False,0.0,False,False,29.8,29.8
千葉→幕張本郷,71,99,35.65799,140.05919,278,312413970,,312413970,,residential,yes,,,0.392,739680056,service,,4.29,3.898,False,False,False,False,312413970,,residential,yes,,0.392,False,False,False,0.0,False,False,0.0,False,False,11.3,11.3
千葉→幕張本郷,72,100,35.65831,140.05851,278,142222828,,312413970,,residential,yes,,,0.252,142222828,service,,2.662,2.41,False,False,False,False,312413970,,residential,yes,,0.252,False,False,False,0.0,False,False,0.0,False,False,1.2,1.2
千葉→幕張本郷,73,101,35.65842,140.05803,278,142222825,,312413970,,residential,yes,,,0.714,142222825,footway,,1.166,0.452,True,False,False,False,312413970,,residential,yes,,0.714,False,False,False,0.0,False,False,0.0,False,False,13.9,13.9
千葉→幕張本郷,74,104,35.65882,140.05761,278,142222825,,142222825,,footway,,,,0.387,312413970,residential,yes,43.278,42.891,False,True,False,True,312413970,,residential,yes,,43.278,False,True,False,0.0,False,False,0.0,False,False,8.2,5.3
千葉→幕張本郷,75,106,35.6591,140.05705,278,22763288,,142222825,,footway,,,,0.439,22763288,secondary,,0.516,0.077,True,True,False,True,22763288,,secondary,,幕張停車場線,0.516,False,True,False,0.0,False,False,0.0,True,False,6.6,69.5
千葉→幕張本郷,76,108,35.65934,140.05664,278,142222817,A,142222817,A,residential,yes,,,1.638,142222832,residential,,20.287,18.649,False,False,False,False,142222817,A,residential,yes,,1.638,False,False,True,1.0,False,True,1.0,False,False,179.7,179.7
千葉→幕張本郷,77,111,35.65988,140.05621,278,142222832,,142222832,,residential,,,,1.678,142222803,residential,,37.922,36.244,False,False,False,False,142222832,,residential,,,1.678,False,False,False,0.0,False,False,0.0,False,False,175.9,175.9
千葉→幕張本郷,78,112,35.66027,140.05599,278,142222803,,142222832,,residential,,,,0.557,142222803,residential,,6.032,5.475,False,False,False,False,142222832,,residential,,,0.557,False,False,False,0.0,False,False,0.0,False,False,178.3,178.3
千葉→幕張本郷,79,113,35.66072,140.05572,278,142222832,,142222832,,residential,,,,1.215,1086646724,footway,,33.194,31.979,False,False,False,False,142222832,,residential,,,1.215,False,False,False,0.0,False,False,0.0,False,False,169.4,169.4
千葉→幕張本郷,80,114,35.66103,140.05537,278,142222832,,142222832,,residential,,,,0.184,312413966,unclassified,,1.044,0.86,True,False,False,False,142222832,,residential,,,0.184,False,False,False,0.0,False,False,0.0,False,False,170.5,170.5
千葉→幕張本郷,81,116,35.66179,140.05488,278,209024338,,209024338,,residential,,,,0.252,175828538,primary,yes,75.94,75.688,False,False,False,False,209024338,,residential,,,0.252,False,False,False,0.0,False,False,0.0,False,False,179.2,179.2
千葉→幕張本郷,82,117,35.66379,140.05254,278,194093217,,194093217,,residential,,,,2.723,1283620830,unclassified,yes,14.148,11.426,False,False,False,False,194093217,,residential,,,2.723,False,False,False,0.0,False,False,0.0,False,False,0.4,0.4
千葉→幕張本郷,83,120,35.66385,140.05217,278,194093231,,194093231,,service,,,,1.969,1283620830,unclassified,yes,6.778,4.809,False,False,False,False,194093231,,service,,,1.969,False,False,False,0.0,False,False,0.0,False,False,34.0,34.0
千葉→幕張本郷,84,122,35.66394,140.05166,278,194093231,,194093231,,service,,,,0.813,194093235,service,,1.189,0.376,True,False,False,False,194093231,,service,,,0.813,False,False,False,0.0,False,False,0.0,False,False,5.2,5.2
千葉→幕張本郷,85,124,35.6644,140.05169,278,194093227,,194093227,,residential,,,,1.218,194093231,service,,43.995,42.777,False,False,False,False,194093227,,residential,,,1.218,False,False,False,0.0,False,False,0.0,False,False,15.9,15.9
千葉→幕張本郷,86,125,35.66555,140.05035,278,151811151,,194093227,,residential,,,,0.777,151811151,residential,,4.172,3.396,False,False,False,False,194093227,,residential,,,0.777,False,False,False,0.0,False,False,0.0,False,False,1.7,1.7
千葉→幕張本郷,87,126,35.66588,140.0499,278,194093227,,194093227,,residential,,,,1.003,151808574,unclassified,,31.527,30.524,False,False,False,False,194093227,,residential,,,1.003,False,False,False,0.0,False,False,0.0,False,False,33.2,33.2
千葉→幕張本郷,88,127,35.66563,140.04937,278,194093227,,194093227,,residential,,,,0.437,151808574,unclassified,,23.081,22.644,False,False,False,False,194093227,,residential,,,0.437,False,False,False,0.0,True,False,0.0,True,False,61.1,61.1
千葉→幕張本郷,89,129,35.66496,140.04776,278,151808574,,151811151,,residential,,,,0.819,151808574,unclassified,,4.415,3.597,False,False,False,False,151811151,,residential,,,0.819,False,False,False,0.0,False,False,0.0,False,False,170.9,170.9
千葉→幕張本郷,90,130,35.66532,140.0472,278,151811151,,151811151,,residential,,,,0.051,270039222,tertiary,,1.019,0.968,True,False,False,False,151811151,,residential,,,0.051,False,False,False,0.0,True,False,0.0,True,False,116.2,116.2
千葉→幕張本郷,91,131,35.66622,140.04704,278,208926175,,208926175,,residential,,,,0.25,270039222,tertiary,,1.617,1.367,True,False,False,False,208926175,,residential,,,0.25,False,False,False,0.0,True,False,0.0,True,False,79.4,79.4
千葉→幕張本郷,92,132,35.66688,140.04659,278,208926181,,208926181,,residential,,,,1.042,270039222,tertiary,,2.28,1.238,True,False,False,False,208926181,,residential,,,1.042,False,False,False,0.0,True,False,0.0,True,False,84.7,84.7
千葉→幕張本郷,93,133,35.66728,140.04608,278,141626539,,141626539,,tertiary,,,,0.289,270039222,tertiary,,1.07,0.78,True,False,False,False,141626539,,tertiary,,,0.289,False,False,False,0.0,True,False,0.0,True,False,78.3,78.3
千葉→幕張本郷,94,134,35.67089,140.04181,278,151808598,,151808598,,unclassified,,,,0.778,270039222,tertiary,,1.171,0.393,True,False,False,False,151808598,,unclassified,,,0.778,False,False,False,0.0,True,False,0.0,True,False,93.9,93.9
千葉→幕張本郷,95,135,35.67176,140.04293,278,151808574,,151808574,,unclassified,,,,1.139,151808598,unclassified,,2.825,1.685,True,False,False,False,151808574,,unclassified,,,1.139,False,False,False,0.0,True,False,0.0,True,False,117.0,117.0
千葉→幕張本郷,96,136,35.6721,140.04245,278,151808609,D,151808609,D,unclassified,yes,,,2.179,352689942,footway,,5.784,3.605,False,False,False,False,151808609,D,unclassified,yes,,2.179,False,False,True,1.0,False,True,1.0,False,False,128.1,128.1
千葉→幕張本郷,97,139,35.67235,140.04207,278,151808575,,151808575,,pedestrian,,,,5.762,1083425463,footway,,5.877,0.115,True,True,False,True,387938699,,service,yes,,13.659,False,True,False,0.0,False,False,0.0,True,False,50.7,91.7
